EventTime	AirTemp	RH	DP	ChuckTemp	ModTemp	sLid	sVacuu	sPressure
20230313113601	20.12	0.14	-55.6	20.86	0	1	0	0
20230313113602	20.08	0.14	-55.62	20.86	0	1	0	0
20230313113603	20.09	0.12	-56.87	20.86	0	1	0	0
20230313113604	20.12	0.16	-54.5	20.86	0	1	0	0
20230313113605	20.11	0.12	-56.86	20.86	0	1	0	0
20230313113606	20.09	0.24	-51.09	20.84	0	1	0	0
20230313113608	20.09	0.06	-62.32	20.86	0	1	0	0
20230313113609	20.11	0.16	-54.5	20.86	0	1	0	0
20230313113610	20.11	0.2	-52.63	20.86	0	1	0	0
20230313113611	20.11	0.14	-55.61	20.86	0	1	0	0
20230313113612	20.11	0.2	-52.63	20.84	0	1	0	0
20230313113613	20.09	0.2	-52.64	20.86	0	1	0	0
20230313113614	20.11	0.16	-54.5	20.84	0	1	0	1
20230313113615	20.12	0.18	-53.52	20.86	0	1	0	0
20230313113616	20.09	0.16	-54.51	20.86	0	1	0	0
20230313113617	20.11	0.16	-54.5	20.86	0	1	0	0
20230313113618	20.11	0.16	-54.5	20.86	0	1	0	0
20230313113619	20.11	0.1	-58.33	20.86	0	1	0	0
20230313113620	20.11	0.16	-54.5	20.86	0	1	0	0
20230313113621	20.12	0.14	-55.6	20.86	0	1	0	0
20230313113623	20.09	0.14	-55.62	20.87	0	1	0	1
20230313113624	20.11	0.14	-55.61	20.86	0	1	0	0
20230313113625	20.11	0.24	-51.08	20.86	0	1	0	0
20230313113626	20.11	0.18	-53.52	20.86	0	1	0	0
20230313113627	20.11	0.14	-55.61	20.86	0	1	0	0
20230313113628	20.09	0.14	-55.62	20.84	0	1	0	0
20230313113629	20.12	0.12	-56.86	20.86	0	1	0	0
20230313113630	20.11	0.16	-54.5	20.86	0	1	0	1
20230313113631	20.09	0.14	-55.62	20.86	0	1	0	0
20230313113632	20.09	0.12	-56.87	20.86	0	1	0	0
20230313113633	20.09	0.12	-56.87	20.84	0	1	0	0
20230313113634	20.08	0.12	-56.88	20.86	0	1	0	0
20230313113635	20.11	0.14	-55.61	20.86	0	1	0	0
20230313113636	20.12	0.16	-54.5	20.86	0	1	0	0
20230313113637	20.12	0.16	-54.5	20.86	0	1	0	0
20230313113639	20.12	0.16	-54.5	20.84	0	1	0	0
20230313113640	20.09	0.14	-55.62	20.87	0	1	0	0
20230313113641	20.11	0.14	-55.61	20.84	0	1	0	0
20230313113642	20.12	0.16	-54.5	20.86	0	1	0	0
20230313113643	20.14	0.12	-56.85	20.86	0	1	0	0
20230313113644	20.12	0.1	-58.32	20.86	0	1	0	0
20230313113645	20.12	0.16	-54.5	20.86	0	1	0	0
20230313113646	20.09	0.2	-52.64	20.86	0	1	0	0
20230313113647	20.11	0.14	-55.61	20.86	0	1	0	0
20230313113648	20.11	0.14	-55.61	20.86	0	1	0	0
20230313113649	20.14	0.18	-53.51	20.86	0	1	0	0
20230313113650	20.11	0.2	-52.63	20.87	0	1	0	0
20230313113651	20.09	0.14	-55.62	20.87	0	1	0	0
20230313113652	20.12	0.16	-54.5	20.86	0	1	0	0
20230313113654	20.12	0.16	-54.5	20.86	0	1	0	0
20230313113655	20.12	0.14	-55.6	20.86	0	1	0	0
20230313113656	20.09	0.08	-60.1	20.86	0	1	0	0
20230313113657	20.09	0.18	-53.53	20.86	0	1	0	0
20230313113658	20.12	0.18	-53.52	20.86	0	1	0	0
20230313113659	20.11	0.12	-56.86	20.87	0	1	0	0
20230313113700	20.09	0.18	-53.53	20.86	0	1	0	0
20230313113701	20.11	0.08	-60.09	20.86	0	1	0	0
20230313113702	20.09	0.2	-52.64	20.86	0	1	0	0
20230313113703	20.11	0.08	-60.09	20.86	0	1	0	1
20230313113704	20.09	0.14	-55.62	20.86	0	1	0	0
20230313113705	20.12	0.1	-58.32	20.84	0	1	0	0
20230313113706	20.11	0.1	-58.33	20.84	0	1	0	0
20230313113707	20.12	0.14	-55.6	20.84	0	1	0	0
20230313113709	20.09	0.14	-55.62	20.84	0	1	0	0
20230313113710	20.11	0.16	-54.5	20.86	0	1	0	0
20230313113711	20.15	0.12	-56.84	20.86	0	1	0	0
20230313113712	20.09	0.16	-54.51	20.86	0	1	0	0
20230313113713	20.11	0.08	-60.09	20.86	0	1	0	0
20230313113714	20.12	0.14	-55.6	20.86	0	1	0	0
20230313113715	20.14	0.14	-55.59	20.86	0	1	0	0
20230313113716	20.11	0.2	-52.63	20.86	0	1	0	0
20230313113717	20.11	0.14	-55.61	20.84	0	1	0	0
20230313113718	20.11	0.18	-53.52	20.86	0	1	0	0
20230313113719	20.11	0.14	-55.61	20.86	0	1	0	0
20230313113720	20.11	0.14	-55.61	20.86	0	1	0	0
20230313113721	20.11	0.16	-54.5	20.84	0	1	0	0
20230313113722	20.12	0.14	-55.6	20.86	0	1	0	0
20230313113724	20.09	0.2	-52.64	20.86	0	1	0	0
20230313113725	20.11	0.14	-55.61	20.86	0	1	0	0
20230313113726	20.09	0.12	-56.87	20.86	0	1	0	0
20230313113727	20.09	0.12	-56.87	20.86	0	1	0	0
20230313113728	20.14	0.06	-62.3	20.86	0	1	0	0
20230313113729	20.11	0.1	-58.33	20.86	0	1	0	0
20230313113730	20.11	0.18	-53.52	20.86	0	1	0	0
20230313113731	20.09	0.18	-53.53	20.87	0	1	0	0
20230313113732	20.11	0.16	-54.5	20.86	0	1	0	0
20230313113733	20.11	0.12	-56.86	20.84	0	1	0	0
20230313113734	20.09	0.16	-54.51	20.86	0	1	0	0
20230313113735	20.11	0.2	-52.63	20.84	0	1	0	0
20230313113736	20.12	0.14	-55.6	20.84	0	1	0	0
20230313113737	20.12	0.14	-55.6	20.86	0	1	0	0
20230313113739	20.12	0.18	-53.52	20.87	0	1	0	0
20230313113740	20.09	0.16	-54.51	20.86	0	1	0	0
20230313113741	20.11	0.14	-55.61	20.86	0	1	0	1
20230313113742	20.11	0.14	-55.61	20.86	0	1	0	0
20230313113743	20.12	0.16	-54.5	20.86	0	1	0	0
20230313113744	20.11	0.1	-58.33	20.86	0	1	0	0
20230313113745	20.12	0.14	-55.6	20.86	0	1	0	0
20230313113746	20.12	0.18	-53.52	20.86	0	1	0	0
20230313113747	20.12	0.16	-54.5	20.86	0	1	0	0
20230313113748	20.14	0.22	-51.81	20.86	0	1	0	0
20230313113749	20.12	0.18	-53.52	20.84	0	1	0	0
20230313113750	20.09	0.18	-53.53	20.86	0	1	0	0
20230313113751	20.12	0.18	-53.52	20.86	0	1	0	0
20230313113752	20.14	0.16	-54.49	20.86	0	1	0	1
20230313113754	20.09	0.18	-53.53	20.86	0	1	0	1
20230313113755	20.12	0.22	-51.82	20.86	0	1	0	0
20230313113756	20.11	0.1	-58.33	20.86	0	1	0	0
20230313113757	20.11	0.14	-55.61	20.86	0	1	0	1
20230313113758	20.12	0.16	-54.5	20.84	0	1	0	0
20230313113759	20.11	0.16	-54.5	20.86	0	1	0	1
20230313113800	20.11	0.14	-55.61	20.86	0	1	0	0
20230313113801	20.11	0.16	-54.5	20.86	0	1	0	0
20230313113802	20.09	0.22	-51.83	20.86	0	1	0	0
20230313113803	20.11	0.12	-56.86	20.86	0	1	0	1
20230313113804	20.11	0.12	-56.86	20.84	0	1	0	0
20230313113805	20.11	0.14	-55.61	20.86	0	1	0	0
20230313113806	20.11	0.1	-58.33	20.86	0	1	0	0
20230313113807	20.14	0.22	-51.81	20.84	0	1	0	0
20230313113809	20.12	0.08	-60.09	20.84	0	1	0	0
20230313113810	20.09	0.18	-53.53	20.86	0	1	0	0
20230313113811	20.11	0.1	-58.33	20.84	0	1	0	0
20230313113812	20.12	0.14	-55.6	20.87	0	1	0	0
20230313113813	20.09	0.14	-55.62	20.87	0	1	0	0
20230313113814	20.12	0.12	-56.86	20.86	0	1	0	0
20230313113815	20.12	0.18	-53.52	20.84	0	1	0	0
20230313113816	20.12	0.1	-58.32	20.86	0	1	0	0
20230313113817	20.12	0.14	-55.6	20.86	0	1	0	0
20230313113818	20.11	0.14	-55.61	20.86	0	1	0	0
20230313113819	20.12	0.14	-55.6	20.86	0	1	0	0
20230313113820	20.11	0.16	-54.5	20.86	0	1	0	0
20230313113821	20.14	0.06	-62.3	20.86	0	1	0	0
20230313113822	20.09	0.2	-52.64	20.86	0	1	0	0
20230313113823	20.11	0.2	-52.63	20.86	0	1	0	0
20230313113825	20.09	0.1	-58.34	20.86	0	1	0	0
20230313113826	20.12	0.12	-56.86	20.86	0	1	0	0
20230313113827	20.09	0.14	-55.62	20.84	0	1	0	0
20230313113828	20.12	0.22	-51.82	20.87	0	1	0	0
20230313113829	20.14	0.16	-54.49	20.86	0	1	0	0
20230313113830	20.12	0.2	-52.63	20.86	0	1	0	1
20230313113831	20.11	0.18	-53.52	20.86	0	1	0	0
20230313113832	20.09	0.2	-52.64	20.86	0	1	0	0
20230313113833	20.12	0.14	-55.6	20.86	0	1	0	0
20230313113834	20.12	0.12	-56.86	20.86	0	1	0	0
20230313113835	20.11	0.14	-55.61	20.86	0	1	0	0
20230313113836	20.11	0.1	-58.33	20.86	0	1	0	0
20230313113837	20.12	0.1	-58.32	20.84	0	1	0	0
20230313113838	20.12	0.16	-54.5	20.86	0	1	0	0
20230313113840	20.12	0.2	-52.63	20.86	0	1	0	0
20230313113841	20.11	0.14	-55.61	20.86	0	1	0	0
20230313113842	20.12	0.1	-58.32	20.86	0	1	0	0
20230313113843	20.09	0.14	-55.62	20.86	0	1	0	0
20230313113844	20.14	0.18	-53.51	20.86	0	1	0	0
20230313113845	20.12	0.12	-56.86	20.86	0	1	0	0
20230313113846	20.11	0.18	-53.52	20.86	0	1	0	0
20230313113847	20.12	0.16	-54.5	20.86	0	1	0	0
20230313113848	20.12	0.2	-52.63	20.86	0	1	0	0
20230313113849	20.12	0.16	-54.5	20.83	0	1	0	0
20230313113850	20.12	0.14	-55.6	20.86	0	1	0	1
20230313113851	20.12	0.12	-56.86	20.86	0	1	0	0
20230313113852	20.12	0.18	-53.52	20.86	0	1	0	0
20230313113853	20.15	0.1	-58.31	20.84	0	1	0	0
20230313113855	20.11	0.14	-55.61	20.86	0	1	0	0
20230313113856	20.12	0.2	-52.63	20.86	0	1	0	0
20230313113857	20.14	0.1	-58.31	20.86	0	1	0	0
20230313113858	20.11	0.14	-55.61	20.86	0	1	0	0
20230313113859	20.12	0.14	-55.6	20.86	0	1	0	0
20230313113900	20.11	0.1	-58.33	20.86	0	1	0	0
20230313113901	20.12	0.16	-54.5	20.87	0	1	0	0
20230313113902	20.12	0.12	-56.86	20.84	0	1	0	0
20230313113903	20.09	0.12	-56.87	20.86	0	1	0	0
20230313113904	20.11	0.08	-60.09	20.86	0	1	0	0
20230313113905	20.12	0.06	-62.31	20.86	0	1	0	0
20230313113906	20.14	0.14	-55.59	20.86	0	1	0	0
20230313113907	20.11	0.2	-52.63	20.86	0	1	0	0
20230313113908	20.12	0.16	-54.5	20.86	0	1	0	0
20230313113910	20.12	0.12	-56.86	20.86	0	1	0	0
20230313113911	20.12	0.2	-52.63	20.86	0	1	0	0
20230313113912	20.12	0.1	-58.32	20.86	0	1	0	0
20230313113913	20.11	0.14	-55.61	20.86	0	1	0	0
20230313113914	20.12	0.12	-56.86	20.84	0	1	0	0
20230313113915	20.11	0.18	-53.52	20.87	0	1	0	0
20230313113916	20.12	0.18	-53.52	20.86	0	1	0	0
20230313113917	20.12	0.16	-54.5	20.86	0	1	0	0
20230313113918	20.12	0.24	-51.07	20.86	0	1	0	0
20230313113919	20.12	0.16	-54.5	20.86	0	1	0	0
20230313113920	20.12	0.14	-55.6	20.86	0	1	0	0
20230313113921	20.11	0.22	-51.82	20.86	0	1	0	0
20230313113922	20.12	0.06	-62.31	20.86	0	1	0	0
20230313113924	20.11	0.14	-55.61	20.86	0	1	0	0
20230313113925	20.11	0.1	-58.33	20.87	0	1	0	0
20230313113926	20.09	0.18	-53.53	20.84	0	1	0	0
20230313113927	20.11	0.1	-58.33	20.84	0	1	0	0
20230313113928	20.14	0.12	-56.85	20.87	0	1	0	0
20230313113929	20.12	0.2	-52.63	20.87	0	1	0	0
20230313113930	20.11	0.08	-60.09	20.86	0	1	0	0
20230313113931	20.12	0.12	-56.86	20.86	0	1	0	0
20230313113932	20.09	0.1	-58.34	20.86	0	1	0	0
20230313113933	20.14	0.14	-55.59	20.87	0	1	0	0
20230313113934	20.12	0.06	-62.31	20.84	0	1	0	0
20230313113935	20.11	0.2	-52.63	20.87	0	1	0	0
20230313113936	20.14	0.1	-58.31	20.87	0	1	0	0
20230313113938	20.11	0.16	-54.5	20.84	0	1	0	0
20230313113939	20.12	0.12	-56.86	20.86	0	1	0	0
20230313113940	20.12	0.16	-54.5	20.86	0	1	0	0
20230313113941	20.11	0.16	-54.5	20.86	0	1	0	0
20230313113942	20.11	0.18	-53.52	20.86	0	1	0	0
20230313113943	20.12	0.14	-55.6	20.86	0	1	0	0
20230313113944	20.14	0.12	-56.85	20.86	0	1	0	0
20230313113945	20.12	0.12	-56.86	20.86	0	1	0	0
20230313113946	20.14	0.12	-56.85	20.86	0	1	0	0
20230313113947	20.11	0.16	-54.5	20.86	0	1	0	0
20230313113948	20.12	0.12	-56.86	20.86	0	1	0	0
20230313113949	20.15	0.1	-58.31	20.87	0	1	0	0
20230313113950	20.11	0.16	-54.5	20.86	0	1	0	0
20230313113952	20.14	0.1	-58.31	20.86	0	1	0	0
20230313113953	20.14	0.1	-58.31	20.86	0	1	0	0
20230313113954	20.12	0.14	-55.6	20.86	0	1	0	0
20230313113955	20.12	0.14	-55.6	20.86	0	1	0	0
20230313113956	20.12	0.16	-54.5	20.86	0	1	0	0
20230313113957	20.14	0.14	-55.59	20.86	0	1	0	0
20230313113958	20.12	0.1	-58.32	20.86	0	1	0	0
20230313113959	20.14	0.12	-56.85	20.86	0	1	0	0
20230313114000	20.11	0.14	-55.61	20.86	0	1	0	0
20230313114001	20.12	0.1	-58.32	20.87	0	1	0	0
20230313114002	20.11	0.14	-55.61	20.86	0	1	0	0
20230313114003	20.12	0.08	-60.09	20.86	0	1	0	0
20230313114004	20.11	0.16	-54.5	20.84	0	1	0	0
20230313114005	20.12	0.14	-55.6	20.87	0	1	0	0
20230313114007	20.11	0.14	-55.61	20.87	0	1	0	0
20230313114008	20.14	0.1	-58.31	20.86	0	1	0	0
20230313114009	20.14	0.14	-55.59	20.87	0	1	0	0
20230313114010	20.12	0.1	-58.32	20.86	0	1	0	0
20230313114011	20.11	0.16	-54.5	20.87	0	1	0	0
20230313114012	20.11	0.1	-58.33	20.86	0	1	0	0
20230313114013	20.12	0.14	-55.6	20.87	0	1	0	0
20230313114014	20.12	0.16	-54.5	20.87	0	1	0	0
20230313114015	20.11	0.14	-55.61	20.86	0	1	0	0
20230313114016	20.12	0.16	-54.5	20.87	0	1	0	0
20230313114017	20.11	0.12	-56.86	20.84	0	1	0	0
20230313114018	20.12	0.18	-53.52	20.87	0	1	0	0
20230313114019	20.15	0.14	-55.59	20.86	0	1	0	0
20230313114020	20.14	0.16	-54.49	20.87	0	1	0	0
20230313114022	20.12	0.14	-55.6	20.87	0	1	0	0
20230313114023	20.12	0.14	-55.6	20.86	0	1	0	0
20230313114024	20.11	0.14	-55.61	20.86	0	1	0	0
20230313114025	20.12	0.16	-54.5	20.87	0	1	0	0
20230313114026	20.14	0.16	-54.49	20.86	0	1	0	0
20230313114027	20.11	0.2	-52.63	20.86	0	1	0	0
20230313114028	20.12	0.12	-56.86	20.86	0	1	0	0
20230313114029	20.11	0.1	-58.33	20.86	0	1	0	0
20230313114030	20.12	0.16	-54.5	20.86	0	1	0	0
20230313114031	20.14	0.22	-51.81	20.87	0	1	0	0
20230313114032	20.14	0.16	-54.49	20.86	0	1	0	0
20230313114033	20.11	0.12	-56.86	20.86	0	1	0	0
20230313114034	20.11	0.12	-56.86	20.84	0	1	0	0
20230313114035	20.11	0.12	-56.86	20.87	0	1	0	0
20230313114036	20.12	0.16	-54.5	20.86	0	1	0	0
20230313114038	20.11	0.12	-56.86	20.86	0	1	0	0
20230313114039	20.12	0.2	-52.63	20.86	0	1	0	0
20230313114040	20.14	0.1	-58.31	20.86	0	1	0	0
20230313114041	20.14	0.14	-55.59	20.84	0	1	0	0
20230313114042	20.14	0.06	-62.3	20.86	0	1	0	0
20230313114043	20.11	0.12	-56.86	20.87	0	1	0	0
20230313114044	20.14	0.18	-53.51	20.86	0	1	0	0
20230313114045	20.11	0.22	-51.82	20.86	0	1	0	0
20230313114046	20.12	0.1	-58.32	20.87	0	1	0	0
20230313114047	20.12	0.16	-54.5	20.86	0	1	0	0
20230313114048	20.14	0.16	-54.49	20.87	0	1	0	0
20230313114049	20.14	0.12	-56.85	20.87	0	1	0	0
20230313114050	20.12	0.12	-56.86	20.86	0	1	0	0
20230313114051	20.12	0.12	-56.86	20.86	0	1	0	0
20230313114053	20.14	0.16	-54.49	20.87	0	1	0	0
20230313114054	20.14	0.16	-54.49	20.87	0	1	0	0
20230313114055	20.14	0.1	-58.31	20.86	0	1	0	0
20230313114056	20.12	0.12	-56.86	20.87	0	1	0	0
20230313114057	20.12	0.18	-53.52	20.86	0	1	0	0
20230313114058	20.14	0.16	-54.49	20.87	0	1	0	0
20230313114059	20.12	0.12	-56.86	20.84	0	1	0	0
20230313114100	20.12	0.16	-54.5	20.86	0	1	0	0
20230313114101	20.14	0.14	-55.59	20.87	0	1	0	0
20230313114102	20.12	0.16	-54.5	20.86	0	1	0	0
20230313114103	20.12	0.14	-55.6	20.87	0	1	0	0
20230313114104	20.14	0.12	-56.85	20.86	0	1	0	0
20230313114105	20.12	0.16	-54.5	20.86	0	1	0	0
20230313114106	20.12	0.16	-54.5	20.86	0	1	0	0
20230313114108	20.11	0.12	-56.86	20.87	0	1	0	0
20230313114109	20.09	0.12	-56.87	20.86	0	1	0	0
20230313114110	20.14	0.12	-56.85	20.87	0	1	0	0
20230313114111	20.14	0.16	-54.49	20.86	0	1	0	0
20230313114112	20.12	0.12	-56.86	20.86	0	1	0	0
20230313114113	20.12	0.1	-58.32	20.87	0	1	0	0
20230313114114	20.09	0.18	-53.53	20.86	0	1	0	0
20230313114115	20.14	0.14	-55.59	20.86	0	1	0	0
20230313114116	20.14	0.18	-53.51	20.87	0	1	0	0
20230313114117	20.14	0.12	-56.85	20.87	0	1	0	0
20230313114118	20.12	0.14	-55.6	20.84	0	1	0	0
20230313114119	20.15	0.18	-53.5	20.86	0	1	0	0
20230313114120	20.12	0.1	-58.32	20.87	0	1	0	0
20230313114121	20.15	0.14	-55.59	20.86	0	1	0	0
20230313114123	20.12	0.12	-56.86	20.86	0	1	0	0
20230313114124	20.15	0.16	-54.48	20.86	0	1	0	0
20230313114125	20.11	0.1	-58.33	20.86	0	1	0	0
20230313114126	20.12	0.14	-55.6	20.87	0	1	0	0
20230313114127	20.12	0.12	-56.86	20.84	0	1	0	0
20230313114128	20.09	0.16	-54.51	20.86	0	1	0	0
20230313114129	20.11	0.16	-54.5	20.86	0	1	0	0
20230313114130	20.15	0.08	-60.07	20.84	0	1	0	0
20230313114131	20.12	0.12	-56.86	20.87	0	1	0	0
20230313114132	20.11	0.06	-62.31	20.84	0	1	0	0
20230313114133	20.14	0.14	-55.59	20.87	0	1	0	0
20230313114134	20.12	0.16	-54.5	20.84	0	1	0	0
20230313114135	20.11	0.18	-53.52	20.86	0	1	0	0
20230313114136	20.11	0.1	-58.33	20.86	0	1	0	0
20230313114138	20.12	0.18	-53.52	20.86	0	1	0	0
20230313114139	20.14	0.18	-53.51	20.86	0	1	0	0
20230313114140	20.12	0.12	-56.86	20.86	0	1	0	0
20230313114141	20.14	0.16	-54.49	20.86	0	1	0	0
20230313114142	20.14	0.12	-56.85	20.86	0	1	0	0
20230313114143	20.11	0.1	-58.33	20.86	0	1	0	0
20230313114144	20.14	0.08	-60.08	20.86	0	1	0	0
20230313114145	20.11	0.1	-58.33	20.87	0	1	0	0
20230313114146	20.15	0.12	-56.84	20.87	0	1	0	0
20230313114147	20.14	0.14	-55.59	20.84	0	1	0	0
20230313114148	20.14	0.12	-56.85	20.87	0	1	0	0
20230313114149	20.14	0.14	-55.59	20.86	0	1	0	0
20230313114150	20.12	0.18	-53.52	20.87	0	1	0	0
20230313114151	20.14	0.12	-56.85	20.86	0	1	0	0
20230313114153	20.15	0.14	-55.59	20.86	0	1	0	0
20230313114154	20.14	0.12	-56.85	20.87	0	1	0	0
20230313114155	20.12	0.1	-58.32	20.86	0	1	0	0
20230313114156	20.14	0.12	-56.85	20.86	0	1	0	0
20230313114157	20.14	0.12	-56.85	20.87	0	1	0	0
20230313114158	20.12	0.2	-52.63	20.87	0	1	0	0
20230313114159	20.14	0.08	-60.08	20.87	0	1	0	0
20230313114200	20.17	0.1	-58.3	20.87	0	1	0	0
20230313114201	20.12	0.14	-55.6	20.86	0	1	0	0
20230313114202	20.14	0.12	-56.85	20.86	0	1	0	0
20230313114203	20.12	0.1	-58.32	20.87	0	1	0	0
20230313114204	20.14	0.12	-56.85	20.86	0	1	0	0
20230313114205	20.11	0.14	-55.61	20.87	0	1	0	0
20230313114206	20.15	0.1	-58.31	20.84	0	1	0	0
20230313114208	20.12	0.12	-56.86	20.86	0	1	0	0
20230313114209	20.12	0.1	-58.32	20.86	0	1	0	0
20230313114210	20.12	0.16	-54.5	20.87	0	1	0	0
20230313114211	20.15	0.12	-56.84	20.86	0	1	0	0
20230313114212	20.12	0.16	-54.5	20.87	0	1	0	0
20230313114213	20.15	0.16	-54.48	20.87	0	1	0	0
20230313114214	20.14	0.12	-56.85	20.84	0	1	0	0
20230313114215	20.14	0.08	-60.08	20.84	0	1	0	0
20230313114216	20.17	0.14	-55.58	20.87	0	1	0	0
20230313114217	20.14	0.18	-53.51	20.87	0	1	0	0
20230313114218	20.12	0.14	-55.6	20.87	0	1	0	0
20230313114219	20.11	0.2	-52.63	20.86	0	1	0	0
20230313114220	20.14	0.06	-62.3	20.86	0	1	0	0
20230313114221	20.14	0.18	-53.51	20.87	0	1	0	0
20230313114222	20.15	0.08	-60.07	20.84	0	1	0	0
20230313114224	20.14	0.14	-55.59	20.87	0	1	0	0
20230313114225	20.15	0.1	-58.31	20.86	0	1	0	0
20230313114226	20.14	0.1	-58.31	20.84	0	1	0	0
20230313114227	20.15	0.16	-54.48	20.86	0	1	0	0
20230313114228	20.14	0.18	-53.51	20.87	0	1	0	0
20230313114229	20.14	0.1	-58.31	20.86	0	1	0	0
20230313114230	20.14	0.12	-56.85	20.87	0	1	0	0
20230313114231	20.11	0.2	-52.63	20.87	0	1	0	0
20230313114232	20.12	0.18	-53.52	20.87	0	1	0	0
20230313114233	20.12	0.14	-55.6	20.87	0	1	0	0
20230313114234	20.12	0.2	-52.63	20.87	0	1	0	0
20230313114235	20.14	0.12	-56.85	20.86	0	1	0	0
20230313114236	20.14	0.1	-58.31	20.84	0	1	0	0
20230313114237	20.14	0.08	-60.08	20.86	0	1	0	0
20230313114239	20.12	0.12	-56.86	20.87	0	1	0	0
20230313114240	20.14	0.14	-55.59	20.86	0	1	0	0
20230313114241	20.15	0.12	-56.84	20.86	0	1	0	0
20230313114242	20.14	0.14	-55.59	20.86	0	1	0	0
20230313114243	20.15	0.12	-56.84	20.84	0	1	0	0
20230313114244	20.17	0.18	-53.49	20.87	0	1	0	0
20230313114245	20.12	0.2	-52.63	20.86	0	1	0	0
20230313114246	20.15	0.14	-55.59	20.87	0	1	0	0
20230313114247	20.14	0.18	-53.51	20.87	0	1	0	0
20230313114248	20.11	0.14	-55.61	20.84	0	1	0	0
20230313114249	20.14	0.12	-56.85	20.87	0	1	0	0
20230313114250	20.15	0.06	-62.29	20.87	0	1	0	0
20230313114251	20.15	0.12	-56.84	20.87	0	1	0	0
20230313114252	20.12	0.1	-58.32	20.87	0	1	0	0
20230313114254	20.15	0.14	-55.59	20.87	0	1	0	0
20230313114255	20.12	0.18	-53.52	20.87	0	1	0	0
20230313114256	20.15	0.08	-60.07	20.87	0	1	0	0
20230313114257	20.15	0.08	-60.07	20.86	0	1	0	0
20230313114258	20.15	0.06	-62.29	20.87	0	1	0	0
20230313114259	20.14	0.12	-56.85	20.87	0	1	0	0
20230313114300	20.14	0.14	-55.59	20.86	0	1	0	0
20230313114301	20.14	0.12	-56.85	20.87	0	1	0	0
20230313114302	20.17	0.16	-54.47	20.86	0	1	0	0
20230313114303	20.17	0.14	-55.58	20.87	0	1	0	0
20230313114304	20.15	0.12	-56.84	20.87	0	1	0	0
20230313114305	20.15	0.18	-53.5	20.86	0	1	0	0
20230313114306	20.18	0.12	-56.83	20.87	0	1	0	0
20230313114307	20.14	0.1	-58.31	20.86	0	1	0	0
20230313114309	20.15	0.12	-56.84	20.87	0	1	0	0
20230313114310	20.15	0.12	-56.84	20.87	0	1	0	0
20230313114311	20.14	0.16	-54.49	20.87	0	1	0	0
20230313114312	20.17	0.06	-62.28	20.86	0	1	0	0
20230313114313	20.14	0.1	-58.31	20.84	0	1	0	0
20230313114314	20.14	0.06	-62.3	20.87	0	1	0	0
20230313114315	20.17	0.1	-58.3	20.87	0	1	0	0
20230313114316	20.14	0.18	-53.51	20.87	0	1	0	0
20230313114317	20.17	0.12	-56.83	20.86	0	1	0	0
20230313114318	20.17	0.2	-52.6	20.87	0	1	0	0
20230313114319	20.17	0.16	-54.47	20.86	0	1	0	0
20230313114320	20.14	0.16	-54.49	20.86	0	1	0	0
20230313114321	20.15	0.06	-62.29	20.86	0	1	0	0
20230313114322	20.15	0.14	-55.59	20.86	0	1	0	0
20230313114323	20.14	0.18	-53.51	20.87	0	1	0	0
20230313114324	20.14	0.14	-55.59	20.84	0	1	0	0
20230313114326	20.14	0.1	-58.31	20.87	0	1	0	0
20230313114327	20.12	0.1	-58.32	20.87	0	1	0	0
20230313114328	20.12	0.18	-53.52	20.87	0	1	0	0
20230313114329	20.15	0.14	-55.59	20.87	0	1	0	0
20230313114330	20.17	0.08	-60.06	20.87	0	1	0	0
20230313114331	20.14	0.1	-58.31	20.86	0	1	0	0
20230313114332	20.15	0.12	-56.84	20.87	0	1	0	0
20230313114333	20.15	0.16	-54.48	20.87	0	1	0	0
20230313114334	20.17	0.18	-53.49	20.86	0	1	0	0
20230313114335	20.15	0.14	-55.59	20.87	0	1	0	0
20230313114336	20.15	0.16	-54.48	20.87	0	1	0	0
20230313114337	20.15	0.08	-60.07	20.86	0	1	0	0
20230313114338	20.14	0.12	-56.85	20.87	0	1	0	0
20230313114339	20.14	0.12	-56.85	20.87	0	1	0	0
20230313114341	20.15	0.18	-53.5	20.86	0	1	0	0
20230313114342	20.15	0.18	-53.5	20.87	0	1	0	0
20230313114343	20.14	0.12	-56.85	20.86	0	1	0	0
20230313114344	20.14	0.12	-56.85	20.87	0	1	0	0
20230313114345	20.14	0.16	-54.49	20.87	0	1	0	0
20230313114346	20.14	0.14	-55.59	20.87	0	1	0	0
20230313114347	20.17	0.16	-54.47	20.87	0	1	0	0
20230313114348	20.14	0.2	-52.62	20.87	0	1	0	0
20230313114349	20.17	0.12	-56.83	20.86	0	1	0	0
20230313114350	20.15	0.12	-56.84	20.86	0	1	0	0
20230313114351	20.14	0.14	-55.59	20.87	0	1	0	0
20230313114352	20.15	0.18	-53.5	20.87	0	1	0	0
20230313114353	20.15	0.12	-56.84	20.86	0	1	0	0
20230313114354	20.14	0.18	-53.51	20.87	0	1	0	0
20230313114356	20.15	0.12	-56.84	20.87	0	1	0	0
20230313114357	20.14	0.16	-54.49	20.87	0	1	0	0
20230313114358	20.14	0.1	-58.31	20.87	0	1	0	0
20230313114359	20.17	0.16	-54.47	20.87	0	1	0	0
20230313114400	20.14	0.12	-56.85	20.87	0	1	0	0
20230313114401	20.14	0.14	-55.59	20.87	0	1	0	0
20230313114402	20.14	0.12	-56.85	20.86	0	1	0	0
