EventTime	aTemp	RH	DP	cTemp	mTemp	sLid	sVacuu	sPressure
20230321104934	17.93	0.07	-62.17	18.25	18.11	0	0	0
20230321104935	17.91	0.17	-55.14	18.24	18.11	0	0	0
20230321104936	17.93	0.16	-55.63	18.24	18.09	0	0	0
20230321104937	17.93	0.16	-55.63	18.24	18.1	0	0	0
20230321104938	17.91	0.1	-59.42	18.26	18.11	0	0	0
20230321104939	17.91	0.17	-55.14	18.25	18.11	0	0	0
20230321104940	17.91	0.16	-55.64	18.26	18.11	0	0	0
20230321104941	17.91	0.13	-57.32	18.26	18.11	0	0	0
20230321104942	17.94	0.13	-57.31	18.26	18.1	0	0	0
20230321104943	17.93	0.17	-55.13	18.26	18.11	0	0	0
20230321104944	17.91	0.1	-59.42	18.27	18.11	0	0	0
20230321104945	17.94	0.16	-55.62	18.26	18.11	0	0	0
20230321104947	17.93	0.23	-52.6	18.27	18.12	0	0	0
20230321104948	17.94	0.13	-57.31	18.29	18.12	0	0	0
20230321104949	17.93	0.11	-58.65	18.27	18.12	0	0	0
20230321104950	17.94	0.1	-59.4	18.29	18.12	0	0	0
20230321104951	17.96	0.19	-54.19	18.29	18.12	0	0	0
20230321104952	17.96	0.16	-55.61	18.29	18.12	0	0	0
20230321104953	17.94	0.12	-57.95	18.3	18.12	0	0	0
20230321104954	17.93	0.11	-58.65	18.29	18.12	0	0	0
20230321104955	17.94	0.07	-62.17	18.3	18.13	0	0	0
20230321104956	17.96	0.16	-55.61	18.29	18.12	0	0	0
20230321104957	17.94	0.13	-57.31	18.3	18.13	0	0	0
20230321104958	17.96	0.12	-57.94	18.3	18.13	0	0	0
20230321104959	17.96	0.12	-57.94	18.3	18.13	0	0	0
20230321105000	17.96	0.06	-63.33	18.31	18.13	0	0	0
20230321105002	17.97	0.13	-57.29	18.32	18.15	0	0	0
20230321105003	17.97	0.07	-62.15	18.31	18.13	0	0	0
20230321105004	17.97	0.16	-55.61	18.32	18.13	0	0	0
20230321105005	17.96	0.16	-55.61	18.33	18.16	0	0	0
20230321105006	17.98	0.16	-55.6	18.32	18.15	0	0	0
20230321105007	17.98	0.12	-57.93	18.32	18.15	0	0	0
20230321105008	17.97	0.13	-57.29	18.33	18.16	0	0	0
20230321105009	17.98	0.13	-57.29	18.32	18.15	0	0	0
20230321105010	17.98	0.16	-55.6	18.34	18.15	0	0	0
20230321105011	18.0	0.12	-57.92	18.34	18.16	0	0	0
20230321105012	17.97	0.12	-57.94	18.34	18.16	0	0	0
20230321105013	18.0	0.14	-56.68	18.33	18.15	0	0	0
20230321105014	18.0	0.16	-55.59	18.33	18.15	0	0	0
20230321105015	17.98	0.13	-57.29	18.33	18.15	0	0	0
20230321105016	18.0	0.18	-54.62	18.33	18.15	0	0	0
20230321105017	18.0	0.16	-55.59	18.34	18.15	0	0	0
20230321105018	18.0	0.16	-55.59	18.34	18.15	0	0	0
20230321105020	18.0	0.14	-56.68	18.36	18.16	0	0	0
20230321105021	18.01	0.1	-59.37	18.34	18.16	0	0	0
20230321105022	18.01	0.06	-63.31	18.36	18.16	0	0	0
20230321105023	18.03	0.2	-53.72	18.34	18.16	0	0	0
20230321105024	18.01	0.18	-54.61	18.36	18.16	0	0	0
20230321105025	18.01	0.14	-56.67	18.38	18.18	0	0	0
20230321105026	18.03	0.16	-55.57	18.38	18.18	0	0	0
20230321105027	18.01	0.2	-53.73	18.37	18.16	0	0	0
20230321105028	18.03	0.16	-55.57	18.38	18.18	0	0	0
20230321105029	18.01	0.14	-56.67	18.38	18.18	0	0	0
20230321105030	18.04	0.2	-53.72	18.38	18.17	0	0	0
20230321105031	18.03	0.1	-59.36	18.39	18.17	0	0	0
20230321105032	18.04	0.18	-54.6	18.38	18.17	0	0	0
20230321105033	18.04	0.16	-55.57	18.4	18.18	0	0	0
20230321105034	18.05	0.14	-56.65	18.39	18.17	0	0	0
20230321105036	18.04	0.14	-56.66	18.39	18.17	0	0	0
20230321105037	18.04	0.2	-53.72	18.39	18.17	0	0	0
20230321105038	18.04	0.12	-57.9	18.4	18.18	0	0	0
20230321105039	18.05	0.14	-56.65	18.4	18.19	0	0	0
20230321105040	18.04	0.1	-59.35	18.4	18.18	0	0	0
20230321105041	18.05	0.14	-56.65	18.41	18.19	0	0	0
20230321105042	18.07	0.1	-59.34	18.39	18.18	0	0	0
20230321105043	18.05	0.14	-56.65	18.4	18.19	0	0	0
20230321105044	18.05	0.16	-55.56	18.4	18.19	0	0	0
20230321105045	18.07	0.12	-57.89	18.43	18.2	0	0	0
20230321105046	18.05	0.2	-53.71	18.43	18.19	0	0	0
20230321105047	18.05	0.14	-56.65	18.41	18.19	0	0	0
20230321105048	18.05	0.18	-54.59	18.4	18.19	0	0	0
20230321105049	18.04	0.12	-57.9	18.41	18.19	0	0	0
20230321105050	18.05	0.14	-56.65	18.44	18.2	0	0	0
20230321105051	18.08	0.22	-52.9	18.43	18.19	0	0	0
20230321105052	18.07	0.18	-54.58	18.43	18.19	0	0	0
20230321105054	18.07	0.16	-55.55	18.44	18.2	0	0	0
20230321105055	18.05	0.12	-57.9	18.45	18.2	0	0	0
20230321105056	18.07	0.14	-56.64	18.44	18.19	0	0	0
20230321105057	18.07	0.16	-55.55	18.44	18.19	0	0	0
20230321105058	18.04	0.2	-53.72	18.44	18.2	0	0	0
20230321105059	18.07	0.14	-56.64	18.45	18.2	0	0	0
20230321105100	18.08	0.12	-57.88	18.44	18.19	0	0	0
20230321105101	18.08	0.12	-57.88	18.45	18.2	0	0	0
20230321105102	18.08	0.2	-53.7	18.44	18.2	0	0	0
20230321105103	18.11	0.14	-56.62	18.45	18.22	0	0	0
20230321105104	18.09	0.14	-56.63	18.46	18.23	0	0	0
20230321105105	18.11	0.14	-56.62	18.45	18.23	0	0	0
20230321105106	18.09	0.16	-55.54	18.45	18.2	0	0	0
20230321105107	18.12	0.12	-57.86	18.45	18.2	0	0	0
20230321105108	18.11	0.2	-53.68	18.46	18.22	0	0	0
20230321105110	18.09	0.18	-54.57	18.46	18.22	0	0	0
20230321105111	18.11	0.18	-54.56	18.46	18.22	0	0	0
20230321105112	18.11	0.1	-59.32	18.46	18.22	0	0	0
20230321105113	18.11	0.12	-57.87	18.47	18.22	0	0	0
20230321105114	18.09	0.2	-53.69	18.47	18.22	0	0	0
20230321105115	18.11	0.12	-57.87	18.47	18.23	0	0	0
20230321105116	18.12	0.16	-55.53	18.47	18.23	0	0	0
20230321105117	18.11	0.1	-59.32	18.47	18.23	0	0	0
20230321105118	18.09	0.14	-56.63	18.48	18.24	0	0	0
20230321105119	18.11	0.14	-56.62	18.48	18.24	0	0	0
20230321105120	18.12	0.18	-54.56	18.5	18.24	0	0	0
20230321105121	18.12	0.14	-56.62	18.5	18.24	0	0	0
20230321105122	18.12	0.1	-59.31	18.48	18.24	0	0	0
20230321105123	18.14	0.12	-57.85	18.48	18.23	0	0	0
20230321105124	18.12	0.16	-55.53	18.48	18.24	0	0	0
20230321105125	18.12	0.12	-57.86	18.5	18.25	0	0	0
20230321105126	18.14	0.06	-63.24	18.5	18.25	0	0	0
20230321105128	18.15	0.16	-55.51	18.48	18.24	0	0	0
20230321105129	18.12	0.18	-54.56	18.5	18.24	0	0	0
20230321105130	18.15	0.14	-56.6	18.5	18.24	0	0	0
20230321105131	18.14	0.16	-55.52	18.5	18.24	0	0	0
20230321105132	18.17	0.14	-56.59	18.51	18.25	0	0	0
20230321105133	18.14	0.1	-59.3	18.5	18.24	0	0	0
20230321105134	18.15	0.18	-54.54	18.51	18.24	0	0	0
20230321105135	18.15	0.08	-61.04	18.52	18.25	0	0	0
20230321105136	18.14	0.18	-54.55	18.51	18.24	0	0	0
20230321105137	18.17	0.14	-56.59	18.51	18.24	0	0	0
20230321105138	18.15	0.14	-56.6	18.52	18.25	0	0	0
20230321105139	18.17	0.14	-56.59	18.52	18.24	0	0	0
20230321105141	18.15	0.18	-54.54	18.53	18.26	0	0	0
20230321105142	18.14	0.08	-61.04	18.53	18.24	0	0	0
20230321105143	18.15	0.08	-61.04	18.53	18.26	0	0	0
20230321105144	18.18	0.16	-55.5	18.53	18.25	0	0	0
20230321105145	18.15	0.12	-57.85	18.53	18.25	0	0	0
20230321105146	18.17	0.16	-55.5	18.54	18.26	0	0	0
20230321105147	18.17	0.18	-54.53	18.53	18.25	0	0	0
20230321105148	18.15	0.12	-57.85	18.54	18.25	0	0	0
20230321105149	18.17	0.12	-57.84	18.54	18.26	0	0	0
20230321105150	18.15	0.12	-57.85	18.53	18.26	0	0	0
20230321105151	18.17	0.14	-56.59	18.54	18.27	0	0	0
20230321105152	18.2	0.11	-58.52	18.54	18.27	0	0	0
20230321105153	18.17	0.11	-58.53	18.55	18.27	0	0	0
20230321105154	18.18	0.11	-58.53	18.54	18.26	0	0	0
20230321105155	18.2	0.11	-58.52	18.55	18.26	0	0	0
20230321105157	18.18	0.08	-61.03	18.54	18.27	0	0	0
